id,year,title,authors,venue,category,publication_type,doi,arxiv_id,url,open_pdf_url,citation_count,source,source_query,status,notes,abbreviation,paper_label,paper_url,code_weights_label,code_weights_url,awesome_section
cand0776,2025,HyperFree: A Channel-adaptive and Tuning-free Foundation Model for Hyperspectral Remote Sensing Imagery,Jingtao Li; Yingyi Liu; Xinyu Wang; Yu-Ping Peng; Chen Sun; Shaoyu Wang; Zhendong Sun; Ke Tian,CVPR2025,foundation_models,article,10.1109/cvpr52734.2025.02146,,https://openalex.org/W4413145633; https://rsidea.whu.edu.cn/HyperFree.pdf,https://rsidea.whu.edu.cn/HyperFree.pdf,23,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,HyperFree,HyperFree,https://rsidea.whu.edu.cn/HyperFree.pdf,link,https://github.com/Jingtao-Li-CVer/HyperFree,Remote Sensing Vision Foundation Models
cand0777,2025,SpectralEarth: Training Hyperspectral Foundation Models at Scale,Nassim Ait Ali Braham; Conrad M Albrecht; Julien Mairal; Jocelyn Chanussot; Yi Wang; Xiao Xiang Zhu,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing; IEEE JSTARS2025,foundation_models,article,10.1109/jstars.2025.3581451,,https://openalex.org/W4411446412; https://doi.org/10.1109/jstars.2025.3581451,,23,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,SpectralEarth,SpectralEarth,https://doi.org/10.1109/jstars.2025.3581451,link,https://github.com/zhu-xlab/softcon,Remote Sensing Vision Foundation Models
cand0782,2025,HyperSL: A Spectral Foundation Model for Hyperspectral Image Interpretation,Weili Kong; Baisen Liu; Xiaojun Bi; Changdong Yu; Xinyao Li; Yushi Chen,IEEE Transactions on Geoscience and Remote Sensing; IEEE TGRS2025,foundation_models,article,10.1109/tgrs.2025.3566205,,https://openalex.org/W4409991610; https://ieeexplore.ieee.org/abstract/document/10981753,,6,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,HyperSL,HyperSL,https://ieeexplore.ieee.org/abstract/document/10981753,link,https://github.com/kkweil/HyperSL,Remote Sensing Vision Foundation Models
cand0799,2025,TiMo: Spatiotemporal Foundation Model for Satellite Image Time Series,Xiaolei Qin; Di Wang; Jing Zhang; Fengxiang Wang; Xin Su; Bo Du; Liangpei Zhang,arXiv cs.CV; Arxiv2025,foundation_models,preprint,,2505.08723v1,http://arxiv.org/abs/2505.08723v1; https://arxiv.org/abs/2505.08723,https://arxiv.org/pdf/2505.08723v1,,arXiv,"""geospatial"" ""foundation model""",candidate_model,metadata candidate; screen before citing,TiMo,TiMo,https://arxiv.org/abs/2505.08723,link,https://github.com/MiliLab/TiMo,Remote Sensing Vision Foundation Models
cand0828,2023,Scale-MAE: A Scale-Aware Masked Autoencoder for Multiscale Geospatial Representation Learning,Colorado Reed; Ritwik Gupta; Shufan Li; Sarah Brockman; Christopher Funk; Brian Clipp; Kurt Keutzer; Salvatore Candido,ICCV2023,remote_sensing_pretraining,article,10.1109/iccv51070.2023.00378,,https://openalex.org/W4390874379; https://doi.org/10.1109/iccv51070.2023.00378,,181,OpenAlex,"""remote sensing"" pretraining",candidate_model,metadata candidate; screen before citing,Scale-MAE,Scale-MAE,https://doi.org/10.1109/iccv51070.2023.00378,link,https://github.com/bair-climate-initiative/scale-mae,Remote Sensing Vision Foundation Models
cand1079,2026,THOR: A Versatile Foundation Model for Earth Observation Climate and Society Applications,"Theodor J. L. Forgaard; Reksten, Jarle H.; Anders U. Waldeland; Valerio Marsocci; Nicolas Longépé; Michael Kampffmeyer; Arnt-Børre Salberg",arXiv (Cornell University); Arxiv2026,foundation_models,preprint,10.48550/arxiv.2601.16011,,https://openalex.org/W7125526939; https://arxiv.org/abs/2601.16011,,0,OpenAlex,"""earth observation"" ""foundation model""",candidate_model,metadata candidate; screen before citing,THOR,THOR,https://arxiv.org/abs/2601.16011,link,https://github.com/FM4CS/THOR,Remote Sensing Vision Foundation Models
cand1208,2022,SatMAE: Pre-training Transformers for Temporal and Multi-Spectral Satellite Imagery,Yezhen Cong; Samar Khanna; Chenlin Meng; Patrick Liu; Erik Rozi; Yutong He; Marshall Burke; David B. Lobell,arXiv (Cornell University); NeurIPS2022,remote_sensing_pretraining,preprint,10.48550/arxiv.2207.08051,,https://openalex.org/W4286233797; https://proceedings.neurips.cc/paper_files/paper/2022/hash/01c561df365429f33fcd7a7faa44c985-Abstract-Conference.html,https://arxiv.org/pdf/2207.08051,119,OpenAlex,"""masked autoencoder"" ""remote sensing""",candidate_model,metadata candidate; screen before citing,SatMAE; fMoW-S2,SatMAE; fMoW-S2,https://proceedings.neurips.cc/paper_files/paper/2022/hash/01c561df365429f33fcd7a7faa44c985-Abstract-Conference.html,link,https://github.com/sustainlab-group/SatMAE,Remote Sensing Vision Foundation Models; (Large-scale) Pre-training Datasets
cand1229,2022,SatlasPretrain: A Large-Scale Dataset for Remote Sensing Image Understanding,Favyen Bastani; Piper Wolters; Ritwik Gupta; Joe Ferdinando; Aniruddha Kembhavi,arXiv (Cornell University); ICCV2023,remote_sensing_pretraining,preprint,10.48550/arxiv.2211.15660,,https://openalex.org/W4310430698; https://doi.org/10.1109/iccv51070.2023.01538; https://arxiv.org/abs/2211.15660,https://arxiv.org/pdf/2211.15660,5,OpenAlex,"""satellite imagery"" ""self-supervised""",candidate_model,metadata candidate; screen before citing,SatLas; SatlasPretrain,SatLas; SatlasPretrain,https://doi.org/10.1109/iccv51070.2023.01538; https://arxiv.org/abs/2211.15660,link,https://github.com/allenai/satlas,Remote Sensing Vision Foundation Models; (Large-scale) Pre-training Datasets
cand1295,2024,RS5M and GeoRSCLIP: A Large-Scale Vision- Language Dataset and a Large Vision-Language Model for Remote Sensing,Zilun Zhang; Tiancheng Zhao; Yulong Guo; Jianwei Yin,IEEE Transactions on Geoscience and Remote Sensing; IEEE TGRS2024,remote_sensing_pretraining,article,10.1109/tgrs.2024.3449154,,https://openalex.org/W4402473945; https://arxiv.org/abs/2306.11300,,79,OpenAlex,"""remote sensing"" pretraining",candidate_model,metadata candidate; screen before citing,GeoRSCLIP,GeoRSCLIP,https://arxiv.org/abs/2306.11300,link,https://github.com/om-ai-lab/RS5M,Remote Sensing Vision-Language Foundation Models
cand1389,2026,AgriFM: A multi-source temporal remote sensing foundation model for Agriculture mapping,Wenyuan Li; Shunlin Liang; Keyan Chen; Yongzhe Chen; Han Ma; Jianglei Xu; Yichuan Ma; Yuxiang Zhang,Remote Sensing of Environment; RSE2026,foundation_models,preprint,10.1016/j.rse.2026.115234,,https://openalex.org/W4416045986; https://doi.org/10.1016/j.rse.2026.115234,https://arxiv.org/pdf/2505.21357,5,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,AgriFM,Paper,https://doi.org/10.1016/j.rse.2026.115234,link,https://github.com/flyakon/AgriFM,Remote Sensing Vision Foundation Models
cand1397,2026,MAPEX: Modality-Aware Pruning of Experts for Remote Sensing Foundation Models,Joëlle Hanna; Linus Scheibenreif; Damian Borth,IEEE Transactions on Geoscience and Remote Sensing; IEEE TGRS2026,foundation_models,article,10.1109/tgrs.2026.3652100,,https://openalex.org/W7123344931; https://doi.org/10.1109/tgrs.2026.3652100,,1,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,MAPEX,MAPEX,https://doi.org/10.1109/tgrs.2026.3652100,link,https://github.com/HSG-AIML/MAPEX,Remote Sensing Vision Foundation Models
cand1422,2026,SIGMAE: A Spectral-Index-Guided Foundation Model for Multispectral Remote Sensing,Xiaokang Zhang; Bo Li; Chufeng Zhou; Weikang Yu; Lefei Zhang,ArXiv.org; Arxiv2026,foundation_models,article,,,https://openalex.org/W7134859962; https://arxiv.org/abs/2603.07463,https://arxiv.org/pdf/2603.07463,0,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,SIGMAE,SIGMAE,https://arxiv.org/abs/2603.07463,link,https://github.com/zxk688/SIGMAE,Remote Sensing Vision Foundation Models
cand1476,2026,MOMO: Mars Orbital Model Foundation Model for Mars Orbital Applications,Mirali Purohit; Bimal Gajera; Irish Mehta; Bhanu Tokas; Jacob Adler; Steven Lu; S. Dickenshied; Serina Diniega,arXiv (Cornell University); CVPR2026,foundation_models,preprint,10.48550/arxiv.2604.02719,,https://openalex.org/W7150897020; https://arxiv.org/abs/2604.02719,,0,OpenAlex,"""earth observation"" ""foundation model""",candidate_model,metadata candidate; screen before citing,MOMO,MOMO,https://arxiv.org/abs/2604.02719,link,https://github.com/kerner-lab/MOMO,Remote Sensing Vision Foundation Models
cand1572,2025,"FoMo: Multi-Modal, Multi-Scale and Multi-Task Remote Sensing Foundation Models for Forest Monitoring",Nikolaos Ioannis Bountos; Arthur Ouaknine; Ioannis Papoutsis; David Rolnick,Proceedings of the AAAI Conference on Artificial Intelligence; AAAI2025; Arxiv2023,foundation_models,article,10.1609/aaai.v39i27.35002,,https://openalex.org/W4409348648; https://doi.org/10.1609/aaai.v39i27.35002; https://arxiv.org/abs/2312.10114,https://ojs.aaai.org/index.php/AAAI/article/download/35002/37157,8,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,FoMo; FoMo-Bench,FoMo; FoMo-Bench,https://doi.org/10.1609/aaai.v39i27.35002; https://arxiv.org/abs/2312.10114,link; Coming soon,https://github.com/RolnickLab/FoMo-Bench,Remote Sensing Vision Foundation Models; Benchmarks for RSFMs
cand1610,2025,Panopticon: Advancing Any-Sensor Foundation Models for Earth Observation,Leonard Waldmann; Ando Shah; Yi Wang; Nils Lehmann; Adam J. Stewart; Zhitong Xiong; Xiao Xiang Zhu; Stefan Bauer,CVPRW2025 (EarthVision Best Paper),foundation_models,article,10.1109/cvprw67362.2025.00207,,https://openalex.org/W4414199183; https://arxiv.org/abs/2503.10845,,4,OpenAlex,"""earth observation"" ""foundation model""",candidate_model,metadata candidate; screen before citing,Panopticon,Panopticon,https://arxiv.org/abs/2503.10845,link,https://github.com/Panopticon-FM/panopticon,Remote Sensing Vision Foundation Models
cand1672,2025,TerraFM: A Scalable Foundation Model for Unified Multisensor Earth Observation,Muhammad Sohail Danish; Muhammad Akhtar Munir; Syed Roshaan Ali Shah; Muhammad Haris Khan; Rao Muhammad Anwer; Jorma Laaksonen; Fahad Shahbaz Khan; Salman Khan,ArXiv.org; Arxiv2025,foundation_models,preprint,10.48550/arxiv.2506.06281,,https://openalex.org/W4417078352; https://arxiv.org/abs/2506.06281,https://arxiv.org/pdf/2506.06281,1,OpenAlex,"""earth observation"" ""foundation model""",candidate_model,metadata candidate; screen before citing,TerraFM,TerraFM,https://arxiv.org/abs/2506.06281,link,https://github.com/mbzuai-oryx/TerraFM,Remote Sensing Vision Foundation Models
cand1693,2025,SatMamba: Development of Foundation Models for Remote Sensing Imagery Using State Space Models,Chuc Man Duc; Hiromichi Fukui,ArXiv.org; Arxiv2025,foundation_models,preprint,10.48550/arxiv.2502.00435,,https://openalex.org/W4407123608; https://arxiv.org/abs/2502.00435,https://arxiv.org/pdf/2502.00435,0,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,SatMamba,SatMamba,https://arxiv.org/abs/2502.00435,link,https://github.com/mdchuc/HRSFM,Remote Sensing Vision Foundation Models
cand1696,2025,REMSA: Foundation Model Selection for Remote Sensing via a Constraint-Aware Agent,Binger Chen; Tacettin Emre Bök; Behnood Rasti; Volker Markl; Begüm Demir,ArXiv.org; Arxiv2025,foundation_models,preprint,10.48550/arxiv.2511.17442,,https://openalex.org/W4416599851; https://arxiv.org/abs/2511.17442,https://arxiv.org/pdf/2511.17442,0,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,REMSA,Paper,https://arxiv.org/abs/2511.17442,link,https://github.com/be-chen/REMSA,Remote Sensing Agents
cand1698,2025,RoMA: Scaling up Mamba-based Foundation Models for Remote Sensing,"Fengxiang Wang; Yulin Wang; Chen, Mingshuo; Haiyan Zhao; Yangang Sun; Shuo Wang; Hongzhen Wang; Di Wang",ArXiv.org; NeurIPS2025,foundation_models,preprint,10.48550/arxiv.2503.10392,,https://openalex.org/W4416039531; https://arxiv.org/abs/2503.10392,https://arxiv.org/pdf/2503.10392,0,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,RoMA,RoMA,https://arxiv.org/abs/2503.10392,link,https://github.com/MiliLab/RoMA,Remote Sensing Vision Foundation Models
cand1731,2025,GeoLink: Empowering Remote Sensing Foundation Model with OpenStreetMap Data,Lubian Bai; Xiuyuan Zhang; Siqi Zhang; Zepeng Zhang; Haoyu Wang; Wei Qin; Shihong Du,arXiv cs.CV; NeurIPS2025,foundation_models,preprint,,2509.26016v1,http://arxiv.org/abs/2509.26016v1; https://arxiv.org/abs/2509.26016,https://arxiv.org/pdf/2509.26016v1,,arXiv,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,GeoLink,GeoLink,https://arxiv.org/abs/2509.26016,link,https://github.com/bailubin/GeoLink_NeurIPS2025,Remote Sensing Vision Foundation Models
cand1748,2025,Towards a Unified Copernicus Foundation Model for Earth Vision,Yi Wang; Zhitong Xiong; Chenying Liu; A. Stewart; Thomas Dujardin; Nikolaos Ioannis Bountos; Angelos Zavras; Franziska Gerken,ICCV2025; ICCV2025 Oral,foundation_models,article,10.1109/iccv51701.2025.00922,,https://openalex.org/W4416551717; https://arxiv.org/abs/2503.11849,https://arxiv.org/pdf/2503.11849,0,OpenAlex,"""earth observation"" ""foundation model""",candidate_model,metadata candidate; screen before citing,Copernicus-FM; Copernicus-Bench; Copernicus-Pretrain; Copernicus-Embed,Copernicus-FM; Copernicus-Bench; Copernicus-Pretrain; Paper,https://arxiv.org/abs/2503.11849,link,https://github.com/zhu-xlab/Copernicus-FM,Remote Sensing Vision Foundation Models; Benchmarks for RSFMs; (Large-scale) Pre-training Datasets; Embeddings data
cand1798,2024,SpectralGPT: Spectral Remote Sensing Foundation Model,Danfeng Hong; Bing Zhang; Xuyang Li; Yuxuan Li; Chenyu Li; Jing Yao; Naoto Yokoya; Hao Li,IEEE Transactions on Pattern Analysis and Machine Intelligence; TPAMI2024,foundation_models,article,10.1109/tpami.2024.3362475,,https://openalex.org/W4393906060; https://doi.org/10.1109/tpami.2024.3362475,,696,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,SpectralGPT,SpectralGPT,https://doi.org/10.1109/tpami.2024.3362475,link,https://github.com/danfenghong/IEEE_TPAMI_SpectralGPT,Remote Sensing Vision Foundation Models
cand1858,2024,Generative ConvNet Foundation Model With Sparse Modeling and Low-Frequency Reconstruction for Remote Sensing Image Interpretation,Zhe Dong; Yanfeng Gu; Tianzhu Liu,IEEE Transactions on Geoscience and Remote Sensing; TGRS2024,foundation_models,article,10.1109/tgrs.2023.3348479,,https://openalex.org/W4390480996; https://ieeexplore.ieee.org/abstract/document/10378718,,21,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,SMLFR,SMLFR,https://ieeexplore.ieee.org/abstract/document/10378718,link,https://github.com/HIT-SIRS/SMLFR,Remote Sensing Vision Foundation Models
cand2035,2023,SSL4EO-L: Datasets and Foundation Models for Landsat Imagery,Adam J. Stewart; Nils Lehmann; Isaac Corley; Yi Wang; Yi-Chia Chang; Nassim Ait Ali Braham; Shradha Sehgal; Caleb Robinson,arXiv (Cornell University); Arxiv2023,foundation_models,preprint,10.48550/arxiv.2306.09424,,https://openalex.org/W4381245645; https://arxiv.org/abs/2306.09424,https://arxiv.org/pdf/2306.09424,6,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,SSL4EO-L,SSL4EO-L,https://arxiv.org/abs/2306.09424,link,https://github.com/microsoft/torchgeo,(Large-scale) Pre-training Datasets
cand2040,2023,EarthPT: a time series foundation model for Earth Observation,Michael J. Smith; Luke Fleming; J. E. Geach,arXiv (Cornell University); NeurIPS2023 CCAI workshop,foundation_models,preprint,10.48550/arxiv.2309.07207,,https://openalex.org/W4386794188; https://arxiv.org/abs/2309.07207,https://arxiv.org/pdf/2309.07207,5,OpenAlex,"""earth observation"" ""foundation model""",candidate_model,metadata candidate; screen before citing,EarthPT,EarthPT,https://arxiv.org/abs/2309.07207,link,https://github.com/aspiaspace/EarthPT,Remote Sensing Vision Foundation Models
cand2060,2022,RingMo: A Remote Sensing Foundation Model With Masked Image Modeling,Xian Sun; Peijin Wang; Wanxuan Lu; Zicong Zhu; Xiaonan Lü; Qibin He; Junxi Li; Xuee Rong,IEEE Transactions on Geoscience and Remote Sensing; TGRS2022,foundation_models,article,10.1109/tgrs.2022.3194732,,https://openalex.org/W4288391486; https://ieeexplore.ieee.org/abstract/document/9844015,,268,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,RingMo,RingMo,https://ieeexplore.ieee.org/abstract/document/9844015,Code,https://github.com/comeony/RingMo,Remote Sensing Vision Foundation Models
cand2061,2022,Advancing Plain Vision Transformer Toward Remote Sensing Foundation Model,Di Wang; Qiming Zhang; Yufei Xu; Jing Zhang; Bo Du; Dacheng Tao; Liangpei Zhang,IEEE Transactions on Geoscience and Remote Sensing; TGRS2022,foundation_models,article,10.1109/tgrs.2022.3222818,,https://openalex.org/W4312795296; https://ieeexplore.ieee.org/abstract/document/9956816,,261,OpenAlex,"""remote sensing"" ""foundation model""",candidate_model,metadata candidate; screen before citing,RVSA,RVSA,https://ieeexplore.ieee.org/abstract/document/9956816,link,https://github.com/ViTAE-Transformer/Remote-Sensing-RVSA,Remote Sensing Vision Foundation Models
cand2263,2025,SARMAE: Masked Autoencoder for SAR Representation Learning,"Liu, Danxu; Wang, Di; Wang, Hebaixu; Chen, Haoyang; Jiang, Wentao; Cheng, Yilin; Guo, Haonan; Cui, Wei",ArXiv.org; CVPR2026,remote_sensing_pretraining,preprint,10.48550/arxiv.2512.16635,,https://openalex.org/W4417530921; https://arxiv.org/abs/2512.16635,https://arxiv.org/pdf/2512.16635,0,OpenAlex,"""masked autoencoder"" ""remote sensing""",candidate_model,metadata candidate; screen before citing,SARMAE,SARMAE,https://arxiv.org/abs/2512.16635,link,https://github.com/MiliLab/SARMAE,Remote Sensing Vision Foundation Models
